id,weapon,category,season,rank,points
24193,Foil,Senior,2016/2017,361,0.000
24293,Foil,Senior,2009/2010,167,8.000
24293,Foil,Senior,2011/2012,266,0.000
24293,Foil,Senior,2012/2013,139,6.000
24293,Foil,Senior,2016/2017,92,12.000
24312,Foil,Junior,2009/2010,245,2.000
24312,Foil,Junior,2010/2011,63,26.000
24312,Foil,Junior,2011/2012,138,6.000
24312,Foil,Junior,2012/2013,85,16.000
24312,Foil,Junior,2013/2014,10,77.000
24312,Foil,Senior,2014/2015,267,0.000
24312,Foil,Senior,2015/2016,324,0.000
24312,Foil,Senior,2016/2017,484,0.000
24312,Foil,Senior,2018/2019,669,0.000
24380,Foil,Junior,2009/2010,231,2.000
24380,Foil,Junior,2010/2011,361,0.000
24380,Foil,Junior,2011/2012,268,0.000
24380,Foil,Junior,2012/2013,90,14.000
24380,Foil,Junior,2013/2014,31,42.000
24380,Foil,Senior,2011/2012,559,0.000
24380,Foil,Senior,2013/2014,181,4.000
24380,Foil,Senior,2014/2015,212,2.000
24380,Foil,Senior,2015/2016,227,2.000
24380,Foil,Senior,2016/2017,284,1.000
24380,Foil,Senior,2017/2018,199,3.500
24407,Foil,Junior,2013/2014,181,4.000
24407,Foil,Senior,2013/2014,367,0.000
24407,Foil,Senior,2015/2016,589,0.000
24407,Foil,Senior,2016/2017,282,1.000
24407,Foil,Senior,2018/2019,662,0.000
24407,Foil,Senior,2019/2020,328,0.500
24407,Foil,Senior,2020/2021,645,0.000
24407,Foil,Senior,2021/2022,611,0.000
24409,Foil,Cadet,2014/2015,1,0.000
24409,Foil,Junior,2014/2015,266,2.000
24409,Foil,Senior,2014/2015,397,0.000
24409,Foil,Senior,2017/2018,590,0.000
24409,Foil,Senior,2018/2019,261,2.000
24409,Foil,Senior,2020/2021,665,0.000
24409,Foil,Senior,2021/2022,651,0.000
24447,Epee,Junior,2009/2010,466,0.000
24447,Epee,Junior,2009/2010,466,0.000
24489,Foil,Junior,2009/2010,29,42.000
24489,Foil,Junior,2010/2011,76,24.000
24489,Foil,Junior,2011/2012,70,20.000
24489,Foil,Senior,2009/2010,43,48.000
24489,Foil,Senior,2010/2011,156,12.000
24489,Foil,Senior,2011/2012,36,45.000
24489,Foil,Senior,2012/2013,123,8.000
24489,Foil,Senior,2013/2014,153,6.000
24489,Foil,Senior,2014/2015,58,27.000
24489,Foil,Senior,2015/2016,37,44.000
24489,Foil,Senior,2016/2017,74,18.500
24489,Foil,Senior,2017/2018,114,11.500
24489,Foil,Senior,2018/2019,56,30.500
24559,Foil,Junior,2013/2014,194,2.000
24559,Foil,Junior,2014/2015,256,2.000
24559,Foil,Senior,2012/2013,529,0.000
24559,Foil,Senior,2014/2015,527,0.000
24559,Foil,Senior,2015/2016,514,0.000
24559,Foil,Senior,2016/2017,605,0.000
24635,Foil,Cadet,2014/2015,1,0.000
24635,Foil,Junior,2014/2015,156,6.000
24635,Foil,Senior,2018/2019,627,0.000
24635,Foil,Senior,2019/2020,315,0.750
24635,Foil,Senior,2020/2021,319,0.750
24635,Foil,Senior,2021/2022,537,0.000
24766,Foil,Senior,2015/2016,647,0.000
24774,Foil,Senior,2014/2015,183,3.000
24774,Foil,Senior,2015/2016,425,0.000
24774,Foil,Senior,2016/2017,214,3.000
24785,Foil,Cadet,2011/2012,41,5.000
24785,Foil,Cadet,2011/2012,41,5.000
24785,Foil,Junior,2012/2013,114,11.000
24785,Foil,Junior,2012/2013,114,11.000
24785,Foil,Junior,2013/2014,141,6.000
24785,Foil,Junior,2013/2014,141,6.000
24785,Foil,Junior,2014/2015,128,11.000
24785,Foil,Junior,2014/2015,128,11.000
24785,Foil,Junior,2015/2016,95,14.000
24785,Foil,Junior,2015/2016,95,14.000
24785,Foil,Senior,2013/2014,290,0.000
24785,Foil,Senior,2013/2014,290,0.000
24785,Foil,Senior,2015/2016,305,0.000
24785,Foil,Senior,2015/2016,305,0.000
24785,Foil,Senior,2016/2017,545,0.000
24785,Foil,Senior,2016/2017,545,0.000
24865,Foil,Cadet,2011/2012,11,20.000
24865,Foil,Junior,2009/2010,289,0.000
24865,Foil,Junior,2010/2011,177,6.000
24865,Foil,Junior,2011/2012,58,22.000
24865,Foil,Junior,2012/2013,33,36.000
24865,Foil,Junior,2013/2014,43,31.000
24865,Foil,Junior,2014/2015,34,48.000
24865,Foil,Senior,2010/2011,492,0.000
24865,Foil,Senior,2011/2012,189,3.000
24865,Foil,Senior,2012/2013,269,0.000
24865,Foil,Senior,2013/2014,390,0.000
24865,Foil,Senior,2014/2015,174,3.000
24865,Foil,Senior,2015/2016,515,0.000
24865,Foil,Senior,2016/2017,294,1.000
24865,Foil,Senior,2018/2019,362,0.000
24865,Foil,Senior,2020/2021,379,0.250
24865,Foil,Senior,2021/2022,371,0.250
24868,Foil,Cadet,2011/2012,30,10.000
24868,Foil,Junior,2010/2011,459,0.000
24868,Foil,Junior,2011/2012,66,21.000
24868,Foil,Junior,2013/2014,315,0.000
24868,Foil,Junior,2014/2015,153,6.000
24868,Foil,Senior,2014/2015,486,0.000
24868,Foil,Senior,2015/2016,676,0.000
24868,Foil,Senior,2016/2017,337,0.000
24868,Foil,Senior,2017/2018,457,0.000
24868,Foil,Senior,2018/2019,587,0.000
24868,Foil,Senior,2020/2021,400,0.250
24868,Foil,Senior,2021/2022,391,0.250
24893,Foil,Junior,2009/2010,383,0.000
24893,Foil,Junior,2011/2012,311,0.000
24893,Foil,Junior,2012/2013,195,2.000
24893,Foil,Senior,2015/2016,206,3.000
24893,Foil,Senior,2016/2017,196,3.000
24893,Foil,Senior,2017/2018,486,0.000
24895,Foil,Junior,2010/2011,430,0.000
24895,Foil,Junior,2011/2012,353,0.000
24895,Foil,Junior,2012/2013,346,0.000
24895,Foil,Junior,2013/2014,300,0.000
24895,Foil,Senior,2014/2015,487,0.000
24895,Foil,Senior,2015/2016,239,1.000
24895,Foil,Senior,2017/2018,282,1.000
24895,Foil,Senior,2019/2020,748,0.000
24895,Foil,Senior,2020/2021,670,0.000
24895,Foil,Senior,2021/2022,656,0.000
24994,Epee,Junior,2009/2010,471,0.000
24994,Epee,Senior,2009/2010,626,0.000
24994,Epee,Senior,2010/2011,631,0.000
24994,Epee,Senior,2011/2012,851,0.000
24994,Epee,Senior,2012/2013,557,0.000
24994,Epee,Senior,2013/2014,553,0.000
24994,Epee,Senior,2014/2015,537,0.000
24994,Epee,Senior,2015/2016,219,3.000
24994,Epee,Senior,2016/2017,249,3.000
24994,Epee,Senior,2017/2018,159,7.000
24994,Epee,Senior,2018/2019,255,3.000
24994,Epee,Senior,2019/2020,268,3.250
24994,Epee,Senior,2020/2021,276,3.250
24994,Epee,Senior,2021/2022,288,3.000
25121,Foil,Veterans,2017/2018,94,0.000
25121,Foil,Veterans,2017/2018,94,0.000
25121,Foil,Veterans,2017/2018,94,0.000
25123,Foil,Junior,2010/2011,301,2.000
25123,Foil,Junior,2012/2013,130,8.000
25123,Foil,Junior,2013/2014,182,4.000
25123,Foil,Senior,2013/2014,464,0.000
25123,Foil,Senior,2014/2015,367,0.000
25123,Foil,Senior,2015/2016,254,0.000
25138,Foil,Junior,2010/2011,113,14.000
25138,Foil,Junior,2011/2012,64,21.000
25138,Foil,Junior,2012/2013,18,56.000
25138,Foil,Senior,2013/2014,397,0.000
25138,Foil,Senior,2014/2015,185,3.000
25138,Foil,Senior,2015/2016,185,3.000
25138,Foil,Senior,2016/2017,441,0.000
25142,Foil,Junior,2011/2012,109,10.000
25142,Foil,Junior,2012/2013,35,35.000
25142,Foil,Junior,2013/2014,102,10.000
25142,Foil,Senior,2011/2012,493,0.000
25142,Foil,Senior,2012/2013,442,0.000
25142,Foil,Senior,2013/2014,227,2.000
25142,Foil,Senior,2014/2015,167,4.000
25142,Foil,Senior,2015/2016,121,10.000
25142,Foil,Senior,2016/2017,14,100.000
25142,Foil,Senior,2017/2018,75,19.500
25142,Foil,Senior,2018/2019,22,74.000
25142,Foil,Senior,2019/2020,11,110.000
25142,Foil,Senior,2020/2021,11,119.000
25142,Foil,Senior,2021/2022,11,119.000
25159,Foil,Junior,2009/2010,172,6.000
25159,Foil,Junior,2010/2011,181,6.000
25159,Foil,Senior,2009/2010,137,14.000
25159,Foil,Senior,2010/2011,305,2.000
25159,Foil,Senior,2011/2012,230,2.000
25159,Foil,Senior,2012/2013,226,2.000
25159,Foil,Senior,2013/2014,23,73.000
25159,Foil,Senior,2014/2015,39,44.000
25159,Foil,Senior,2015/2016,131,7.000
25159,Foil,Senior,2016/2017,184,4.000
25159,Foil,Senior,2018/2019,281,1.500
25159,Foil,Senior,2019/2020,215,4.500
25159,Foil,Senior,2020/2021,256,2.000
25159,Foil,Senior,2021/2022,260,2.000
25161,Foil,Junior,2009/2010,57,24.000
25161,Foil,Senior,2010/2011,288,2.000
25161,Foil,Senior,2011/2012,182,4.000
25161,Foil,Senior,2012/2013,387,0.000
25161,Foil,Senior,2013/2014,235,2.000
25161,Foil,Senior,2014/2015,412,0.000
25161,Foil,Senior,2016/2017,291,1.000
25182,Foil,Junior,2009/2010,110,12.000
25182,Foil,Junior,2011/2012,142,5.000
25182,Foil,Senior,2010/2011,490,0.000
25182,Foil,Senior,2011/2012,120,9.000
25182,Foil,Senior,2014/2015,161,5.000
25182,Foil,Senior,2015/2016,116,11.000
25182,Foil,Senior,2016/2017,167,6.000
25183,Foil,Junior,2009/2010,113,12.000
25183,Foil,Junior,2011/2012,73,20.000
25183,Foil,Senior,2010/2011,554,0.000
25183,Foil,Senior,2011/2012,177,5.000
25183,Foil,Senior,2012/2013,111,11.000
25183,Foil,Senior,2013/2014,185,4.000
25183,Foil,Senior,2014/2015,32,52.000
25183,Foil,Senior,2015/2016,76,19.000
25183,Foil,Senior,2016/2017,78,15.500
25183,Foil,Senior,2017/2018,47,32.500
25183,Foil,Senior,2018/2019,69,23.500
25183,Foil,Senior,2019/2020,102,13.500
25183,Foil,Senior,2020/2021,173,6.750
25183,Foil,Senior,2021/2022,198,6.000
25212,Foil,Junior,2010/2011,375,0.000
25212,Foil,Junior,2011/2012,52,26.000
25212,Foil,Junior,2012/2013,4,99.999
25212,Foil,Senior,2011/2012,235,1.000
25212,Foil,Senior,2012/2013,209,2.000
25212,Foil,Senior,2013/2014,55,27.000
25212,Foil,Senior,2014/2015,20,77.000
25212,Foil,Senior,2015/2016,72,21.000
25212,Foil,Senior,2016/2017,4,172.000
25212,Foil,Senior,2017/2018,3,194.000
25212,Foil,Senior,2018/2019,6,147.000
25212,Foil,Senior,2019/2020,13,103.000
25212,Foil,Senior,2020/2021,22,82.000
25212,Foil,Senior,2021/2022,23,79.000
25213,Foil,Junior,2010/2011,83,20.000
25213,Foil,Junior,2011/2012,14,76.000
25213,Foil,Junior,2012/2013,5,99.999
25213,Foil,Junior,2013/2014,3,99.999
25213,Foil,Senior,2011/2012,428,0.000
25213,Foil,Senior,2012/2013,251,0.000
25213,Foil,Senior,2013/2014,88,14.000
25213,Foil,Senior,2014/2015,123,7.000
25213,Foil,Senior,2015/2016,634,0.000
25234,Foil,Veterans,2017/2018,109,0.000
25234,Foil,Veterans,2017/2018,109,0.000
25253,Foil,Junior,2012/2013,401,0.000
25253,Foil,Junior,2013/2014,312,0.000
25253,Foil,Junior,2014/2015,381,0.000
25253,Foil,Senior,2012/2013,518,0.000
25253,Foil,Senior,2013/2014,283,0.000
25253,Foil,Senior,2014/2015,282,0.000
25253,Foil,Senior,2015/2016,318,0.000
25253,Foil,Senior,2016/2017,422,0.000
25253,Foil,Senior,2017/2018,444,0.000
25253,Foil,Senior,2018/2019,474,0.000
25253,Foil,Senior,2019/2020,354,0.250
25253,Foil,Senior,2020/2021,689,0.000
25253,Foil,Senior,2021/2022,649,0.000
25310,Sabre,Junior,2012/2013,335,0.000
25310,Sabre,Junior,2012/2013,335,0.000
25310,Sabre,Senior,2012/2013,407,0.000
25310,Sabre,Senior,2012/2013,407,0.000
25310,Sabre,Senior,2013/2014,328,0.000
25310,Sabre,Senior,2013/2014,328,0.000
25310,Sabre,Senior,2014/2015,188,3.000
25310,Sabre,Senior,2014/2015,188,3.000
25310,Sabre,Senior,2015/2016,322,0.000
25310,Sabre,Senior,2015/2016,322,0.000
25310,Sabre,Senior,2016/2017,145,6.000
25310,Sabre,Senior,2016/2017,145,6.000
25310,Sabre,Senior,2017/2018,457,0.000
25310,Sabre,Senior,2017/2018,457,0.000
25310,Sabre,Senior,2018/2019,210,3.000
25310,Sabre,Senior,2018/2019,210,3.000
25356,Foil,Senior,2009/2010,91,20.000
25356,Foil,Senior,2010/2011,276,2.000
25356,Foil,Senior,2011/2012,490,0.000
25356,Foil,Senior,2012/2013,498,0.000
25356,Foil,Senior,2013/2014,226,2.000
25356,Foil,Senior,2020/2021,223,3.750
25356,Foil,Senior,2021/2022,225,3.750
25358,Foil,Junior,2010/2011,128,12.000
25358,Foil,Senior,2009/2010,275,2.000
25358,Foil,Senior,2011/2012,468,0.000
25358,Foil,Senior,2012/2013,516,0.000
25358,Foil,Senior,2013/2014,446,0.000
25358,Foil,Senior,2018/2019,175,6.000
25369,Foil,Junior,2010/2011,204,4.000
25369,Foil,Junior,2011/2012,265,0.000
25369,Foil,Junior,2013/2014,37,36.000
25369,Foil,Senior,2009/2010,443,0.000
25369,Foil,Senior,2010/2011,483,0.000
25369,Foil,Senior,2012/2013,430,0.000
25369,Foil,Senior,2013/2014,369,0.000
25369,Foil,Senior,2014/2015,426,0.000
25369,Foil,Senior,2015/2016,244,1.000
25369,Foil,Senior,2016/2017,86,13.000
25369,Foil,Senior,2017/2018,111,12.000
25369,Foil,Senior,2018/2019,334,0.000
25425,Foil,Senior,2009/2010,442,0.000
25425,Foil,Senior,2011/2012,483,0.000
25425,Foil,Senior,2012/2013,410,0.000
25425,Foil,Senior,2013/2014,436,0.000
25425,Foil,Senior,2014/2015,435,0.000
25425,Foil,Senior,2015/2016,586,0.000
25455,Foil,Junior,2013/2014,168,4.000
25455,Foil,Junior,2014/2015,21,56.000
25455,Foil,Junior,2015/2016,16,64.000
25455,Foil,Senior,2015/2016,527,0.000
25455,Foil,Senior,2016/2017,519,0.000
25459,Foil,Junior,2015/2016,249,2.000
25512,Foil,Cadet,2011/2012,54,5.000
25512,Foil,Junior,2010/2011,214,4.000
25512,Foil,Junior,2011/2012,189,2.000
25512,Foil,Junior,2012/2013,145,6.000
25512,Foil,Junior,2013/2014,63,22.000
25512,Foil,Junior,2014/2015,56,32.000
25512,Foil,Junior,2015/2016,48,30.000
25512,Foil,Senior,2012/2013,547,0.000
25512,Foil,Senior,2013/2014,345,0.000
25512,Foil,Senior,2014/2015,191,3.000
25512,Foil,Senior,2015/2016,345,0.000
25512,Foil,Senior,2017/2018,330,0.000
25512,Foil,Senior,2018/2019,382,0.000
25512,Foil,Senior,2019/2020,234,3.250
25512,Foil,Senior,2020/2021,280,1.250
25512,Foil,Senior,2021/2022,282,1.250
25513,Foil,Junior,2010/2011,111,14.000
25513,Foil,Junior,2011/2012,18,68.000
25513,Foil,Junior,2012/2013,10,98.000
25513,Foil,Junior,2013/2014,4,99.999
25513,Foil,Senior,2011/2012,232,2.000
25513,Foil,Senior,2012/2013,494,0.000
25513,Foil,Senior,2013/2014,230,2.000
25513,Foil,Senior,2014/2015,83,16.000
25513,Foil,Senior,2015/2016,43,40.000
25513,Foil,Senior,2016/2017,49,34.000
25513,Foil,Senior,2017/2018,89,16.000
25513,Foil,Senior,2018/2019,21,75.000
25513,Foil,Senior,2019/2020,36,52.000
25513,Foil,Senior,2020/2021,16,95.000
25513,Foil,Senior,2021/2022,16,95.000
25524,Foil,Junior,2012/2013,284,0.000
25524,Foil,Senior,2018/2019,776,0.000
25541,Foil,Junior,2010/2011,432,0.000
25551,Foil,Senior,2016/2017,652,0.000
25551,Foil,Senior,2018/2019,592,0.000
25554,Foil,Senior,2009/2010,395,0.000
25554,Foil,Senior,2014/2015,177,3.000
25554,Foil,Senior,2016/2017,200,3.000
25616,Foil,Senior,2009/2010,178,8.000
25616,Foil,Senior,2011/2012,266,0.000
25616,Foil,Senior,2012/2013,99,12.000
25616,Foil,Senior,2013/2014,93,12.000
25616,Foil,Senior,2014/2015,519,0.000
25633,Foil,Veterans,2016/2017,49,0.000
25649,Foil,Veterans,2017/2018,37,0.000
25700,Sabre,Veterans,2016/2017,101,0.000
25700,Sabre,Veterans,2017/2018,64,0.000
25763,Epee,Veterans,2017/2018,121,0.000
25787,Foil,Senior,2015/2016,446,0.000
25787,Foil,Senior,2016/2017,527,0.000
25787,Foil,Senior,2017/2018,663,0.000
25817,Foil,Cadet,2011/2012,3,50.000
25817,Foil,Junior,2010/2011,214,4.000
25817,Foil,Junior,2011/2012,194,2.000
25817,Foil,Junior,2012/2013,14,65.000
25817,Foil,Junior,2013/2014,137,6.000
25817,Foil,Junior,2014/2015,24,53.000
25817,Foil,Senior,2012/2013,230,1.000
25817,Foil,Senior,2015/2016,413,0.000
25817,Foil,Senior,2016/2017,538,0.000
25831,Foil,Cadet,2011/2012,12,20.000
25831,Foil,Junior,2010/2011,37,42.000
25831,Foil,Junior,2011/2012,85,16.000
25831,Foil,Junior,2012/2013,9,99.999
25831,Foil,Junior,2013/2014,5,99.999
25831,Foil,Junior,2014/2015,9,75.000
25831,Foil,Senior,2012/2013,454,0.000
25831,Foil,Senior,2014/2015,169,4.000
25831,Foil,Senior,2015/2016,218,3.000
25831,Foil,Senior,2016/2017,174,5.500
25831,Foil,Senior,2017/2018,213,3.000
25831,Foil,Senior,2018/2019,318,0.000
25831,Foil,Senior,2019/2020,151,8.000
25831,Foil,Senior,2020/2021,183,6.250
25831,Foil,Senior,2021/2022,182,6.250
25853,Foil,Junior,2010/2011,153,8.000
25853,Foil,Junior,2011/2012,160,4.000
25853,Foil,Junior,2012/2013,28,38.000
25853,Foil,Junior,2013/2014,59,22.000
25853,Foil,Junior,2014/2015,37,42.000
25853,Foil,Senior,2012/2013,179,4.000
25853,Foil,Senior,2013/2014,100,12.000
25853,Foil,Senior,2014/2015,197,3.000
25853,Foil,Senior,2015/2016,228,2.000
25948,Epee,Junior,2011/2012,245,2.000
25948,Epee,Junior,2011/2012,245,2.000
25948,Epee,Junior,2012/2013,211,2.000
25948,Epee,Junior,2012/2013,211,2.000
25948,Epee,Junior,2013/2014,74,14.000
25948,Epee,Junior,2013/2014,74,14.000
25976,Foil,Senior,2010/2011,562,0.000
25976,Foil,Senior,2011/2012,438,0.000
25976,Foil,Senior,2012/2013,436,0.000
25976,Foil,Senior,2013/2014,311,0.000
25976,Foil,Senior,2014/2015,424,0.000
25976,Foil,Senior,2015/2016,399,0.000
25976,Foil,Senior,2016/2017,383,0.000
25976,Foil,Senior,2017/2018,403,0.000
25976,Foil,Senior,2018/2019,776,0.000
25984,Foil,Cadet,2011/2012,47,5.000
25984,Foil,Junior,2010/2011,455,0.000
25984,Foil,Junior,2011/2012,246,0.000
25984,Foil,Junior,2012/2013,181,3.000
25984,Foil,Junior,2013/2014,274,0.000
25984,Foil,Junior,2014/2015,99,16.000
25984,Foil,Senior,2018/2019,348,0.000
25984,Foil,Senior,2019/2020,637,0.000
25984,Foil,Senior,2020/2021,383,0.250
25984,Foil,Senior,2021/2022,375,0.250
25994,Foil,Junior,2010/2011,327,0.000
25994,Foil,Junior,2012/2013,297,0.000
25994,Foil,Junior,2013/2014,356,0.000
25994,Foil,Senior,2017/2018,689,0.000
26060,Foil,Senior,2010/2011,511,0.000
26060,Foil,Senior,2011/2012,465,0.000
26060,Foil,Senior,2014/2015,551,0.000
26060,Foil,Senior,2015/2016,367,0.000
26060,Foil,Senior,2016/2017,605,0.000
26075,Foil,Junior,2015/2016,356,0.000
26086,Foil,Junior,2015/2016,406,0.000
26086,Foil,Junior,2016/2017,461,0.000
26086,Foil,Senior,2017/2018,480,0.000
26086,Foil,Senior,2018/2019,494,0.000
26086,Foil,Senior,2019/2020,436,0.000
26122,Foil,Junior,2010/2011,404,0.000
26122,Foil,Junior,2011/2012,161,4.000
26122,Foil,Senior,2014/2015,548,0.000
26122,Foil,Senior,2016/2017,504,0.000
26145,Foil,Cadet,2011/2012,49,5.000
26145,Foil,Junior,2010/2011,258,2.000
26145,Foil,Junior,2012/2013,192,2.000
26145,Foil,Junior,2013/2014,299,0.000
26145,Foil,Junior,2014/2015,71,23.000
26145,Foil,Junior,2015/2016,47,30.000
26145,Foil,Senior,2010/2011,316,2.000
26145,Foil,Senior,2013/2014,380,0.000
26145,Foil,Senior,2014/2015,442,0.000
26145,Foil,Senior,2015/2016,356,0.000
26156,Foil,Junior,2013/2014,408,0.000
26156,Foil,Junior,2014/2015,328,0.000
26156,Foil,Senior,2010/2011,467,0.000
26156,Foil,Senior,2012/2013,505,0.000
26156,Foil,Senior,2013/2014,495,0.000
26156,Foil,Senior,2014/2015,612,0.000
26156,Foil,Senior,2015/2016,492,0.000
26162,Foil,Junior,2010/2011,73,24.000
26162,Foil,Junior,2011/2012,33,42.000
26162,Foil,Junior,2012/2013,58,24.000
26162,Foil,Senior,2010/2011,280,2.000
26162,Foil,Senior,2011/2012,105,12.000
26162,Foil,Senior,2012/2013,181,3.000
26162,Foil,Senior,2013/2014,247,0.000
26162,Foil,Senior,2014/2015,118,8.000
26162,Foil,Senior,2015/2016,406,0.000
26162,Foil,Senior,2016/2017,124,7.500
26162,Foil,Senior,2017/2018,260,1.500
26162,Foil,Senior,2018/2019,646,0.000
26171,Foil,Junior,2010/2011,343,0.000
26171,Foil,Junior,2015/2016,319,0.000
26171,Foil,Senior,2015/2016,495,0.000
26179,Foil,Junior,2011/2012,295,0.000
26179,Foil,Junior,2012/2013,158,5.000
26179,Foil,Junior,2013/2014,157,5.000
26179,Foil,Senior,2011/2012,202,3.000
26179,Foil,Senior,2012/2013,154,6.000
26179,Foil,Senior,2014/2015,145,6.000
26179,Foil,Senior,2015/2016,186,3.000
26179,Foil,Senior,2016/2017,204,3.000
26179,Foil,Senior,2017/2018,314,1.000
26187,Foil,Junior,2012/2013,371,0.000
26187,Foil,Junior,2013/2014,110,9.000
26187,Foil,Junior,2014/2015,39,42.000
26187,Foil,Senior,2013/2014,392,0.000
26187,Foil,Senior,2014/2015,271,0.000
26187,Foil,Senior,2015/2016,559,0.000
26187,Foil,Senior,2016/2017,246,2.000
26187,Foil,Senior,2017/2018,619,0.000
26187,Foil,Senior,2018/2019,313,1.000
26187,Foil,Senior,2019/2020,262,2.000
26187,Foil,Senior,2020/2021,649,0.000
26187,Foil,Senior,2021/2022,773,0.000
26253,Foil,Cadet,2011/2012,24,10.000
26253,Foil,Junior,2011/2012,125,7.000
26253,Foil,Junior,2012/2013,124,10.000
26253,Foil,Junior,2013/2014,84,13.000
26253,Foil,Junior,2014/2015,91,20.000
26253,Foil,Senior,2010/2011,531,0.000
26253,Foil,Senior,2011/2012,430,0.000
26253,Foil,Senior,2012/2013,347,0.000
26253,Foil,Senior,2013/2014,239,1.000
26253,Foil,Senior,2014/2015,125,6.000
26253,Foil,Senior,2015/2016,178,3.000
26253,Foil,Senior,2016/2017,190,3.000
26253,Foil,Senior,2017/2018,643,0.000
26292,Foil,Junior,2014/2015,359,0.000
26292,Foil,Junior,2015/2016,359,0.000
26292,Foil,Junior,2016/2017,245,3.000
26292,Foil,Senior,2013/2014,287,0.000
26292,Foil,Senior,2014/2015,292,0.000
26292,Foil,Senior,2015/2016,424,0.000
26292,Foil,Senior,2016/2017,355,0.000
26292,Foil,Senior,2017/2018,463,0.000
26292,Foil,Senior,2018/2019,373,0.000
26320,Foil,Junior,2010/2011,415,0.000
26320,Foil,Senior,2010/2011,115,18.000
26320,Foil,Senior,2011/2012,331,0.000
26320,Foil,Senior,2013/2014,151,6.000
26320,Foil,Senior,2014/2015,450,0.000
26320,Foil,Senior,2015/2016,616,0.000
26334,Foil,Senior,2008/2009,421,0.000
26334,Foil,Senior,2010/2011,476,0.000
26334,Foil,Senior,2013/2014,101,12.000
26334,Foil,Senior,2014/2015,193,3.000
26334,Foil,Senior,2015/2016,145,6.000
26369,Foil,Junior,2011/2012,253,0.000
26369,Foil,Junior,2012/2013,324,0.000
26369,Foil,Junior,2013/2014,167,4.000
26369,Foil,Senior,2010/2011,392,0.000
26369,Foil,Senior,2011/2012,300,0.000
26369,Foil,Senior,2012/2013,336,0.000
26369,Foil,Senior,2013/2014,305,0.000
26369,Foil,Senior,2014/2015,243,0.000
26369,Foil,Senior,2015/2016,329,0.000
26369,Foil,Senior,2016/2017,221,3.000
26369,Foil,Senior,2017/2018,283,1.000
26369,Foil,Senior,2018/2019,395,0.000
26369,Foil,Senior,2019/2020,177,6.250
26369,Foil,Senior,2020/2021,182,6.375
26369,Foil,Senior,2021/2022,181,6.375
26372,Foil,Senior,2010/2011,403,0.000
26372,Foil,Senior,2011/2012,332,0.000
26372,Foil,Senior,2012/2013,394,0.000
26372,Foil,Senior,2013/2014,365,0.000
26372,Foil,Senior,2014/2015,382,0.000
26398,Foil,Senior,2010/2011,377,0.000
26398,Foil,Senior,2011/2012,409,0.000
26398,Foil,Senior,2017/2018,548,0.000
26398,Foil,Senior,2018/2019,416,0.000
26398,Foil,Senior,2019/2020,639,0.000
26398,Foil,Senior,2020/2021,542,0.000
26398,Foil,Senior,2021/2022,437,0.000
26421,Foil,Junior,2010/2011,225,4.000
26421,Foil,Junior,2011/2012,79,18.000
26421,Foil,Junior,2012/2013,56,26.000
26421,Foil,Junior,2013/2014,54,24.000
26421,Foil,Senior,2013/2014,417,0.000
26421,Foil,Senior,2014/2015,122,7.000
26421,Foil,Senior,2015/2016,497,0.000
26421,Foil,Senior,2017/2018,238,2.500
26421,Foil,Senior,2018/2019,693,0.000
26424,Foil,Junior,2010/2011,126,12.000
26424,Foil,Junior,2011/2012,51,26.000
26424,Foil,Junior,2012/2013,8,99.999
26424,Foil,Senior,2011/2012,405,0.000
26424,Foil,Senior,2012/2013,489,0.000
26424,Foil,Senior,2013/2014,405,0.000
26424,Foil,Senior,2014/2015,217,2.000
26424,Foil,Senior,2015/2016,196,3.000
26424,Foil,Senior,2016/2017,179,4.500
26425,Foil,Junior,2010/2011,213,4.000
26425,Foil,Junior,2011/2012,123,8.000
26425,Foil,Junior,2012/2013,93,14.000
26425,Foil,Junior,2013/2014,12,72.000
26425,Foil,Junior,2014/2015,2,99.999
26425,Foil,Senior,2013/2014,228,2.000
26425,Foil,Senior,2014/2015,114,9.000
26425,Foil,Senior,2015/2016,79,18.000
26425,Foil,Senior,2016/2017,77,16.500
26425,Foil,Senior,2017/2018,82,18.000
26425,Foil,Senior,2018/2019,194,4.500
26425,Foil,Senior,2019/2020,168,6.750
26425,Foil,Senior,2020/2021,254,2.000
26425,Foil,Senior,2021/2022,258,2.000
26448,Foil,Junior,2011/2012,71,20.000
26448,Foil,Senior,2011/2012,422,0.000
26448,Foil,Senior,2013/2014,360,0.000
26448,Foil,Senior,2014/2015,448,0.000
26448,Foil,Senior,2015/2016,267,0.000
26449,Foil,Junior,2010/2011,120,12.000
26449,Foil,Junior,2011/2012,17,71.000
26449,Foil,Junior,2012/2013,31,36.000
26449,Foil,Senior,2011/2012,251,0.000
26449,Foil,Senior,2012/2013,267,0.000
26449,Foil,Senior,2013/2014,218,2.000
26449,Foil,Senior,2015/2016,467,0.000
26450,Foil,Junior,2010/2011,252,2.000
26450,Foil,Junior,2011/2012,105,12.000
26450,Foil,Senior,2011/2012,302,0.000
26450,Foil,Senior,2013/2014,185,4.000
26450,Foil,Senior,2016/2017,532,0.000
26477,Foil,Cadet,2011/2012,21,10.000
26477,Foil,Junior,2010/2011,276,2.000
26477,Foil,Junior,2011/2012,91,14.000
26477,Foil,Junior,2012/2013,27,38.000
26477,Foil,Junior,2013/2014,41,32.000
26477,Foil,Junior,2014/2015,4,99.999
