id,name,country_code,country,hand,age,url,date_accessed
46125,WINTERBERG-POULSEN Marie,DEN,DENMARK,Right,17,https://fie.org/athletes/46125,2021-05-12 13:39:25
35980,RIVERA Wendolyne,MEX,MEXICO,Right,26,https://fie.org/athletes/35980,2021-05-12 13:39:29
46230,MAY Chantelle,NZL,NEW ZEALAND,Left,16,https://fie.org/athletes/46230,2021-05-12 13:39:31
38057,CHEN Yi Hsin,TPE,CHINESE TAIPEI,Right,25,https://fie.org/athletes/38057,2021-05-12 13:39:34
36070,DE LEÓN Andrea,MEX,MEXICO,Left,28,https://fie.org/athletes/36070,2021-05-12 13:39:37
36069,NOVELO Mayela,MEX,MEXICO,Right,26,https://fie.org/athletes/36069,2021-05-12 13:39:40
36074,SUÁREZ Mirka,MEX,MEXICO,Right,25,https://fie.org/athletes/36074,2021-05-12 13:39:43
38126,QIN Suiwei,CHN,CHINA,Right,23,https://fie.org/athletes/38126,2021-05-12 13:39:46
5368,GRUCHALA Sylwia,POL,POLAND,Right,39,https://fie.org/athletes/5368,2021-05-12 13:39:49
46328,MURAWSKA Karolina,POL,POLAND,Right,20,https://fie.org/athletes/46328,2021-05-12 13:39:51
1276,PHIMKAEO Nuanchan,THA,THAILAND,Right,44,https://fie.org/athletes/1276,2021-05-12 13:39:54
44299,CHEN Qian,CHN,CHINA,Right,29,https://fie.org/athletes/44299,2021-05-12 13:40:01
38165,GONG Yuting,CHN,CHINA,Right,23,https://fie.org/athletes/38165,2021-05-12 13:40:03
48406,TAN Clarisse,SGP,SINGAPORE,Right,17,https://fie.org/athletes/48406,2021-05-12 13:40:05
38166,CHEN Tingyi,CHN,CHINA,Right,23,https://fie.org/athletes/38166,2021-05-12 13:40:08
46358,VELMA Emilia,IRL,IRELAND,Right,18,https://fie.org/athletes/46358,2021-05-12 13:40:10
40237,LIN Qiwen,CHN,CHINA,Right,22,https://fie.org/athletes/40237,2021-05-12 13:40:13
38219,BOYD Alice,NZL,NEW ZEALAND,Right,24,https://fie.org/athletes/38219,2021-05-12 13:40:16
48527,TAY Anna Wan Enn,SGP,SINGAPORE,Left,16,https://fie.org/athletes/48527,2021-05-12 13:40:19
26018,MESUROLLE Charlotte,CAN,CANADA,Right,27,https://fie.org/athletes/26018,2021-05-12 13:40:22
38349,KAUR Baljeet,IND,INDIA,Left,27,https://fie.org/athletes/38349,2021-05-12 13:40:25
34271,SEIDAKHMETOVA Kuralay,KAZ,KAZAKHSTAN,Right,24,https://fie.org/athletes/34271,2021-05-12 13:40:28
5629,POPESCU Ana Maria,ROU,ROMANIA,Left,36,https://fie.org/athletes/5629,2021-05-12 13:40:31
42545,MATIC Anja,SWE,SWEDEN,Right,18,https://fie.org/athletes/42545,2021-05-12 13:40:38
48703,STUTCHBURY Carolina,GBR,GREAT BRITAIN,Right,15,https://fie.org/athletes/48703,2021-05-12 13:40:45
48731,FUENTES HENRIQUEZ Ariana Belen,ESA,EL SALVADOR,Left,16,https://fie.org/athletes/48731,2021-05-12 13:40:47
48746,FUNG Carina Wing,HKG,"HONG KONG, CHINA",Right,18,https://fie.org/athletes/48746,2021-05-12 13:40:50
36486,JIA Amy,USA,USA,Left,22,https://fie.org/athletes/36486,2021-05-12 13:40:53
50827,VARGAS Alisson,GUA,GUATEMALA,Right,14,https://fie.org/athletes/50827,2021-05-12 13:40:56
50828,CAP Stephanie,GUA,GUATEMALA,Right,15,https://fie.org/athletes/50828,2021-05-12 13:40:58
22161,MCKEE Nicole,USA,USA,Right,26,https://fie.org/athletes/22161,2021-05-12 13:41:00
26260,TAKAHASHI Fuko,JPN,JAPAN,Right,27,https://fie.org/athletes/26260,2021-05-12 13:41:03
50862,HE Elizabeth,USA,USA,Right,17,https://fie.org/athletes/50862,2021-05-12 13:41:06
46783,SONG Yue,CHN,CHINA,Left,16,https://fie.org/athletes/46783,2021-05-12 13:41:08
50883,MIRZAEVA Komila,UZB,UZBEKISTAN,Right,19,https://fie.org/athletes/50883,2021-05-12 13:41:11
34501,REBOLLEDO Alondra,MEX,MEXICO,Right,21,https://fie.org/athletes/34501,2021-05-12 13:41:13
48840,LIN Maggie,CAN,CANADA,Right,18,https://fie.org/athletes/48840,2021-05-12 13:41:16
50889,GEDIKLI Ilayda,UZB,UZBEKISTAN,Right,20,https://fie.org/athletes/50889,2021-05-12 13:41:18
50892,USMONOVA Marjona,UZB,UZBEKISTAN,Left,15,https://fie.org/athletes/50892,2021-05-12 13:41:21
