fencer_ID,opp_ID,fencer_age,opp_age,fencer_score,opp_score,winner_ID,fencer_curr_pts,opp_curr_pts,tournament_ID,pool_ID,upset,date
30140,30420,23,24,5,1,30140,0.0,0.0,2015-35,2,False,2015-03-07
34549,37568,22,22,5,2,34549,0.0,0.0,2015-35,2,False,2015-03-07
34549,30420,22,24,5,0,34549,0.0,0.0,2015-35,2,False,2015-03-07
37568,30420,22,24,5,1,37568,0.0,0.0,2015-35,2,False,2015-03-07
32902,28822,23,26,2,5,28822,6.0,0.0,2015-35,3,True,2015-03-07
32902,32900,23,21,5,1,32902,6.0,0.0,2015-35,3,False,2015-03-07
32902,37611,23,21,5,2,32902,6.0,0.0,2015-35,3,False,2015-03-07
32902,31906,23,25,5,3,32902,6.0,0.0,2015-35,3,False,2015-03-07
32902,33989,23,23,5,2,32902,6.0,21.0,2015-35,3,True,2015-03-07
32902,30262,23,23,0,5,30262,6.0,5.0,2015-35,3,True,2015-03-07
28822,32900,26,21,5,2,28822,0.0,0.0,2015-35,3,False,2015-03-07
28822,37611,26,21,5,3,28822,0.0,0.0,2015-35,3,False,2015-03-07
28822,31906,26,25,5,4,28822,0.0,0.0,2015-35,3,False,2015-03-07
28822,33989,26,23,4,5,33989,0.0,21.0,2015-35,3,False,2015-03-07
28822,30262,26,23,3,5,30262,0.0,5.0,2015-35,3,False,2015-03-07
32900,37611,21,21,5,1,32900,0.0,0.0,2015-35,3,False,2015-03-07
32900,31906,21,25,5,2,32900,0.0,0.0,2015-35,3,False,2015-03-07
32900,33989,21,23,5,2,32900,0.0,21.0,2015-35,3,True,2015-03-07
32900,30262,21,23,2,5,30262,0.0,5.0,2015-35,3,False,2015-03-07
37611,31906,21,25,4,5,31906,0.0,0.0,2015-35,3,False,2015-03-07
